id,item_id,type,question,is_random,score,created_at,updated_at
884,461,multiple-choice,"<p>After 4 years of routine bisphosphonates consumption, the patient fell sudden intense of pain on her thigh while waking up from her bed in the morning. The femur x ray showed thickening of the cortex and discontinuity in the proximal third of the shaft.</p>

<p>What is the appropriate diagnosis?</p>",1,100,2018-12-02 20:21:26,2018-12-02 20:21:26
885,462,multiple-choice,<p>The possible mechanism for the spine injury is?</p>,1,100,2018-12-02 20:28:35,2018-12-02 20:28:35
886,462,multiple-choice,"<p>What is the TLICS score for this patient, and what will be the treatment recommendations</p>",1,100,2018-12-02 20:28:35,2018-12-02 20:28:35
887,462,multiple-choice,"<p>Related with the above diagnosis you are planning to perform a decompression, stabilization and fusion. The senior advice you to put long construct stabilization of the injury because of the highly unstable condition.</p>

<p>Which of the following construct match the recommendations?</p>",1,100,2018-12-02 20:28:35,2018-12-02 20:28:35
888,462,multiple-choice,"<p>Three days after the injury the patient complain severe pain on the abdomen, you also notice tense and distended abdomen, tenderness and loss of bowel movement.</p>

<p>What is the possible diagnosis?</p>",1,100,2018-12-02 20:28:35,2018-12-02 20:28:35
889,463,multiple-choice,<p>From the x ray you notice callus formation on the 2nd and 3rd Right metatarsal neck without obvious fracture line. Which of the diagnosis match her condition?</p>,0,100,2018-12-02 20:37:07,2018-12-19 11:52:06
890,463,multiple-choice,<p>What will you suggest to the patient?</p>,0,100,2018-12-02 20:37:07,2018-12-19 11:52:06
891,463,multiple-choice,"<p>Despite the main complain, the patient look extremely lean with BMI of 16 and complain of eating disorder, related to this particular finding what condition should you also check and evaluate?</p>",0,100,2018-12-02 20:37:07,2018-12-19 11:52:06
892,463,multiple-choice,<p>The possible condition of amenorhea in professional female athlete may related with?</p>,0,100,2018-12-02 20:37:07,2018-12-19 11:52:06
893,463,multiple-choice,"<p>The positive findings of above evaluations (eating disorder, amenorrhea and osteopenia) will suggest you to what diagnosis?</p>",0,100,2018-12-02 20:37:07,2018-12-19 11:52:06
894,464,multiple-choice,<p>Related with the above condition the most common structural problem related with patient&rsquo;s complain are?</p>,1,100,2018-12-03 14:13:31,2018-12-03 14:13:31
895,464,multiple-choice,<p>Cortical depression in the posterolateral head of the humerus that resulted from forceful impaction of the humeral head against the anteroinferior glenoid rim when the shoulder is dislocated anteriorly is known as?</p>,1,100,2018-12-03 14:13:31,2018-12-03 14:13:31
896,465,multiple-choice,<p>The above condition is possibly related with?</p>,1,100,2018-12-03 14:17:40,2018-12-03 14:17:40
897,465,multiple-choice,<p>Lower branch of brachial plexus injury is true in?</p>,1,100,2018-12-03 14:17:41,2018-12-03 14:17:41
898,466,multiple-choice,<p>Erb&rsquo;s point is located at the juction of..?</p>,1,100,2018-12-03 14:20:23,2018-12-03 14:20:23
899,467,multiple-choice,"<p>A 19 year old collegiate baseball player injures the ring finger on his dominant hand while sliding headfirst into second base. He reports that he is unable to actively flex or extend the distal interphalangeal joint of the finger. Radiographs are shown below.</p>

<p>What is the anatomic lesion leading to this injury?</p>",1,100,2018-12-03 14:24:56,2018-12-03 14:24:56
900,468,multiple-choice,<p>A 40 year old man sustains a fracture-dislocation of C4-5. Examination reveals no motor or sensory function below the C5 level. All extremities are areflexic. The bulbocavernosus reflex is absent. The prognosis for this patient&rsquo;s neurologic recovery can be best determined by..?</p>,1,100,2018-12-03 14:26:52,2018-12-03 14:26:52
901,469,multiple-choice,"<p>A 27 year old man who was involved in a high-speed motor vehicle crash arrives at the trauma center with loss of consciousness, multiple posterior rib fractures, a left scapula body fracture, a left humerus fracture, bilateral femoral shaft fractures, and an open right ankle fracture-dislocation. Initial vital signs are a blood pressure of 88/50 mm Hg, a pulse of 120 bpm, and respirations of 22/min. His injury severity score is 28 and lactate levels are 2.7. CT scans of the head and abdomen are negative for hemorrhage, and after initial resuscitation the patient is cleared for surgery.</p>

<p>Initial orthopaedic management should consist of d&eacute;bridement and irrigation of the right ankle with..?</p>",1,100,2018-12-03 14:29:00,2018-12-03 14:29:00
902,470,multiple-choice,"<p>A 52-year-old woman who fell down the stairs and sustained an acute hemarthrosis of the elbow. The radiograph are shown below.&nbsp;</p>

<p>What is the most common complication following surgical treatment of this injury?</p>",1,100,2018-12-03 14:31:09,2018-12-03 14:31:09
903,471,multiple-choice,"<p>A 38-year-old man caught his index finger in a volleyball net. He noted an angular deformity of the finger that was reduced when a teammate pulled on his finger. Three weeks later, he now reports trouble extending his finger. A clinical photograph is shown below.</p>

<p>What anatomic structure is most likely injured?</p>",1,100,2018-12-03 14:33:32,2018-12-03 14:33:32
904,472,multiple-choice,"<p>A 23-year-old woman is involved in a motorcycle accident. She sustains bilateral femur fractures (Abbreviated Injury Score [AIS]=3), an intra-abdominal injury (AIS=3), facial fractures (AIS=2), and a pulmonary injury (AIS=2).</p>

<p>What is her Injury Severity Score (ISS)?</p>",1,100,2018-12-03 14:34:53,2018-12-03 14:34:53
905,473,multiple-choice,"<p>A 52-year-old woman who is right hand-dominant sustains an injury to her elbow in a fall. A radiograph is shown below.</p>

<p>The preferred treatment of this injury pattern should include..?</p>",1,100,2018-12-03 14:37:12,2018-12-03 14:37:12
906,474,multiple-choice,"<p>A 29-year-old man complains of a painful left distal thigh and knee pain. Imaging reveals a lesion in the distal femoral metaphysis extending into the lateral femoral condyle. An incisional biopsy is planned for this mass in the distal femur.</p>

<p>Which of the following is recommended regarding treatment of these lesions?</p>",1,100,2018-12-03 14:38:50,2018-12-03 14:38:50
907,475,multiple-choice,"<p>A 22 year old male is admitted with fracture of the left femur. Two days later, he becomes midly confused, has a respiratory rate of 40 / min and scattered petechial rash on his upper torso. Chest x ray shows patchy alveolar opacities bilaterally. His arterial blood gas analysis is abnormal.</p>

<p>The most likely diagnosis is..?</p>",1,100,2018-12-03 16:05:29,2018-12-03 16:05:29
908,476,multiple-choice,"<p>Figure below shows the T2-weighted MR image through the L4-5 level of a 60-year-old man who has new-onset acute right lower-extremity pain and numbness and weakness in his right quadriceps muscle.</p>

<p>The arrow in figure below is pointing to which structure?</p>",1,100,2018-12-03 16:07:49,2018-12-03 16:07:49
909,477,multiple-choice,"<p>A 17-year-old girl is involved in a motor vehicle collision and sustains the injury shown in Figures below. She is neurologically intact in her bilateral lower extremities.</p>

<p>Definitive treatment should consist of..?</p>",1,100,2018-12-03 16:10:40,2018-12-03 16:10:40
910,478,multiple-choice,<p>The major blood supply to the femoral head comes from which vessel?</p>,1,100,2018-12-03 16:17:07,2018-12-03 16:17:07
911,478,multiple-choice,<p>A formal multidisciplinary team approach to the co-management of geriatric patients with hip fracture has been shown to lead to..?</p>,1,100,2018-12-03 16:17:07,2018-12-03 16:17:07
912,479,multiple-choice,<p>Which factor is a potential disadvantage of total hip arthroplasty compared to hemiarthroplasty for treatment of displaced femoral neck fracture in older patients with higher functional demands..?</p>,1,100,2018-12-03 16:18:47,2018-12-03 16:18:47
913,480,multiple-choice,<p>Which is the most common&nbsp; abnormality that related&nbsp; to this condition..?</p>,1,100,2018-12-03 16:29:57,2018-12-03 16:29:57
914,480,multiple-choice,"<p>What is the stigmata for this disease?, <strong>except</strong></p>",1,100,2018-12-03 16:29:57,2018-12-03 16:29:57
915,481,multiple-choice,<p>What type of muscle contraction occur while the muscle is lengthening?</p>,1,100,2018-12-03 16:31:23,2018-12-03 16:31:23
916,482,multiple-choice,<p>What is the most appropriate treatment?</p>,1,100,2018-12-04 18:42:55,2018-12-04 18:42:55
917,482,multiple-choice,<p>The patient falls and undergoes imaging that demonstrates the lesion is unstable. What is the best next step?</p>,1,100,2018-12-04 18:42:55,2018-12-04 18:42:55
918,482,multiple-choice,"<p>The patient does well initially but returns for 4 months postsurgical evaluation with ongoing stiffness and pain despite going to physical therapy twice weekly and working on motion at home. She is unstable to bear weight comfortably.</p>

<p>What is the best next step?</p>",1,100,2018-12-04 18:42:55,2018-12-04 18:42:55
919,483,multiple-choice,"<p>A 43-year-old man who has left shoulder pain with a traumatic rotator cuff tear after a fall. An examination reveals active forward elevation at 120 degrees and positive Yergason and lift-off test results. Arthroscopy reveals that the articular surfaces of the glenohumeral joint have a normal appearance without significant degenerative changes.</p>

<p>What is the most appropriate treatment for this case?</p>",1,100,2018-12-04 18:46:01,2018-12-04 18:46:01
920,484,multiple-choice,"<p>A 73-years-old woman who return for her annual follow-up 14 years after undergoing total hip arthroplasty. The patient begins to experience pain, and a decision is made to proceed with surgical intervention. When performing a posterior approach to the hip, which structure protects the anterior retractor from causing damage to the femoral neurovascular structure?</p>",1,100,2018-12-04 18:53:17,2018-12-04 18:53:17
921,485,multiple-choice,<p>An 85-years-old woman who fell from a standing height 1 week earlier. She is independent and ambulatory and resides in an assisted living facility. She reports persistent neck pain but denies arm pain or weakness. She is neurologically intact. Fracture in this region of C2 have a high risk of..?</p>,1,100,2018-12-04 18:54:48,2018-12-04 18:54:48
922,486,multiple-choice,"<p>The x-ray below was the initial injury radiograph of 32 years-old man who sustained a closed injury to his right lower extremity after fall from a curb. Initial examination reveals a swollen painful ankle with pain both medially and laterally at the level of malleoli. Following surgical stabilization and fixation of distal fibula.</p>

<p>What is the most appropriate next step?</p>",1,100,2018-12-04 18:56:46,2018-12-04 18:56:46
923,487,multiple-choice,<p>The fracture fixation on this x ray delivers..?</p>,1,100,2018-12-04 19:03:59,2018-12-04 19:03:59
924,487,multiple-choice,<p>What does it mean by an absolute stability</p>,1,100,2018-12-04 19:03:59,2018-12-04 19:03:59
925,487,multiple-choice,<p>What does it mean by relative stability</p>,1,100,2018-12-04 19:03:59,2018-12-04 19:03:59
926,487,multiple-choice,<p>Radius ulna fractures as shown above require</p>,1,100,2018-12-04 19:03:59,2018-12-04 19:03:59
927,488,multiple-choice,<p>The plate &nbsp;on Tibia as shown above plays a role as..?</p>,1,100,2018-12-06 15:58:37,2018-12-06 15:58:37
928,488,multiple-choice,<p>The plate on Tibia as shown above provides ?</p>,1,100,2018-12-06 15:58:37,2018-12-06 15:58:37
929,489,multiple-choice,<p>Modulus Young describes...?</p>,1,100,2018-12-06 16:12:54,2018-12-06 16:12:54
930,490,multiple-choice,<p>Data that support the diagnosis of such emergency is...?</p>,1,100,2018-12-06 16:19:05,2018-12-06 16:19:05
931,490,multiple-choice,<p>Pathogenesis of the condition above as shown on the picture...?</p>,1,100,2018-12-06 16:19:05,2018-12-06 16:19:05
932,490,multiple-choice,<p>Etiology that may cause such condition above as shown in the picture..?</p>,1,100,2018-12-06 16:19:05,2018-12-06 16:19:05
933,490,multiple-choice,<p>The patient eventually underwent fasciotomy. What is the important aspect of the post fasciotomy care of the patient..?</p>,1,100,2018-12-06 16:19:05,2018-12-06 16:19:05
934,491,multiple-choice,<p>The component of Boutonierre deformity are...?</p>,1,100,2018-12-06 16:22:06,2018-12-06 16:22:06
935,492,multiple-choice,"<p>The husband of a 22-year-old woman has hypophosphatemic rickets. The woman has no orthopaedic abnormalities, but she is concerned about her chances of having a child with the same disease.</p>

<p>What should they be told regarding this disorder...?</p>",1,100,2018-12-06 16:23:59,2018-12-06 16:23:59
936,493,multiple-choice,<p>Based on the diagnosis which of the following statement is more suitable...?</p>,0,100,2018-12-06 16:27:20,2018-12-06 16:28:52
937,493,multiple-choice,<p>To attain proper&nbsp;culture and best residing bacteria that causes the infection it is best to take&nbsp;the specimen&nbsp;from..?</p>,0,100,2018-12-06 16:27:20,2018-12-06 16:28:52
938,493,multiple-choice,"<p>During the debridement, the orthopedic surgeon encounters large dead space resulted from the active tissue and bone infection. Which of the following is most suitable to choose to fill in the dead space..?</p>",1,100,2018-12-06 16:28:52,2018-12-06 16:28:52
939,494,multiple-choice,<p>What is the most appropriate next step in management...?</p>,1,100,2018-12-06 17:04:56,2018-12-06 17:04:56
940,494,multiple-choice,"<p>The patient is brought to the operating room and dishwater like fluid is drained from the wound. The fascial planes are easily separated with blunt palpation.</p>

<p>Tissue cultures are likely to show what type of bacteria?</p>",1,100,2018-12-06 17:04:56,2018-12-06 17:04:56
941,494,multiple-choice,<p>Which of the following laboratory values is not associated with a diagnosis of soft tissue necrotizing infection?</p>,1,100,2018-12-06 17:04:56,2018-12-06 17:04:56
942,494,multiple-choice,"<p>24 hours after the initial debridement, the patient has a dorsal hand wound measuring 5 &times; 4 cm with exposed tendon. His white blood count has decreased from 25,000/cc to 17,000/cc. His temperature is 38 degrees, heart rate is 88 bpm, and blood pressure is 100/64.</p>

<p>What is the most appropriate next step in management...?</p>",1,100,2018-12-06 17:04:56,2018-12-06 17:04:56
943,495,multiple-choice,"<p>A 1-week-old infant was placed in a Pavlik harness for an Ortolani-positive hip. She was seen on a weekly basis and her hip remained dislocated 3 weeks later.</p>

<p>What is the most appropriate treatment..?</p>",1,100,2018-12-06 17:06:35,2018-12-06 17:06:35
944,496,multiple-choice,<p>What would be the most appropriate pre-surgery workup for a 14-year-old girl with a 65-degree scoliosis with caf&eacute; au lait cutaneous lesions and axillary freckling..?</p>,1,100,2018-12-06 17:09:00,2018-12-06 17:09:00
